Date,XLB,XLE,XLF,XLI,XLK,XLP,XLU,XLV,XLY
2015-03-24,49.07,73.91916,19.789019,56.45,42.4,48.74,44.51,73.56131,76.24
2015-03-25,48.52,74.88041,19.472328,55.49,41.31,48.62,43.99,72.22004,75.0
2015-03-26,48.63,74.79302,19.456087,55.34,41.34,48.41,43.62,72.05113,74.53
2015-03-27,48.61,74.18132,19.431726,55.55,41.37,48.71,43.88,72.56777,74.91
2015-03-30,49.27,75.77369,19.715937,56.33,41.87,49.2,44.42,73.302986,75.68
2015-03-31,48.78,75.32705,19.577892,55.77,41.44,48.74,44.43,72.031265,75.35
2015-04-01,48.92,75.30763,19.561651,55.4,41.38,48.8,44.47,71.305984,75.02
2015-04-02,48.97,75.46299,19.659094,55.43,41.37,49.13,44.55,71.52456,75.69
2015-04-06,49.36,76.822334,19.691574,55.85,41.77,49.52,45.17,71.63385,76.05
2015-04-07,49.28,76.87087,19.586012,55.72,41.68,49.29,44.65,71.80275,75.63
2015-04-08,49.42,76.24946,19.659094,55.91,41.81,49.37,44.52,72.408806,76.34
2015-04-09,49.56,77.47287,19.687515,56.18,41.92,49.51,44.33,72.95525,76.41
2015-04-10,49.7,77.812706,19.683455,56.97,42.08,49.6,44.66,73.58118,76.67
2015-04-13,49.5,77.035934,19.756536,56.43,41.96,49.37,44.22,73.18377,76.25
2015-04-14,49.71,78.42441,19.756536,56.5,41.83,49.48,44.44,73.302986,76.21
2015-04-15,50.19,80.29836,19.829618,56.6,42.2,49.34,44.55,73.49176,76.21
2015-04-16,50.08,80.113884,19.85804,56.48,42.05,49.52,44.26,73.45202,76.36
2015-04-17,49.62,79.53131,19.594131,55.8,41.47,49.06,44.1,72.816154,75.23
2015-04-20,49.98,79.832306,19.675333,56.45,42.18,49.23,44.76,73.263245,76.06
2015-04-21,49.61,78.987564,19.577892,56.38,42.16,49.32,44.36,73.750084,76.14
2015-04-22,49.71,79.51189,19.715937,56.62,42.59,49.35,44.45,73.8693,76.21
2015-04-23,49.84,80.05562,19.748417,56.56,42.76,49.18,44.7,74.14749,76.59
2015-04-24,50.26,79.59927,19.715937,56.32,43.13,49.19,45.15,73.90904,77.63
2015-04-27,50.7,79.51189,19.642853,56.3,43.25,48.92,44.61,72.56777,76.95
2015-04-28,50.77,79.90998,19.756536,56.4,43.39,48.97,44.93,72.925446,76.68
2015-04-29,50.74,80.531395,19.748417,56.12,43.18,48.53,44.74,72.25978,76.16
2015-04-30,50.42,80.278946,19.594131,55.63,42.58,48.37,44.22,71.24538,75.31
2015-05-01,51.25,80.46343,19.764656,56.33,43.1,48.81,44.47,72.2101,76.35
2015-05-04,51.11,80.25953,19.959543,56.42,43.14,48.88,44.8,72.66713,76.51
2015-05-05,50.53,79.26866,19.780897,55.66,42.47,48.49,43.8,71.753075,75.71
2015-05-06,50.54,78.95844,19.683455,55.63,42.11,48.64,43.56,71.474884,75.4
2015-05-07,50.76,78.104,19.821499,55.92,42.42,48.76,43.72,71.81268,75.79
2015-05-08,51.57,79.385666,20.105707,56.58,43.03,49.17,44.03,72.97512,76.6
2015-05-11,51.33,77.89039,20.032625,56.53,42.81,48.97,43.73,73.01486,76.26
2015-05-12,50.79,78.24963,19.959543,56.47,42.58,48.86,43.68,72.5479,76.12
2015-05-13,50.73,78.04574,19.967663,56.59,42.76,48.84,43.25,72.62738,75.64
2015-05-14,51.26,78.01661,20.146307,57.16,43.45,49.59,43.75,73.63086,75.98
2015-05-15,51.51,78.32732,20.056986,57.11,43.31,49.75,44.32,73.779884,76.59
2015-05-18,51.28,78.39528,20.17067,57.22,43.52,49.59,44.49,74.21704,76.88
2015-05-19,51.03,77.27868,20.284351,57.06,43.41,49.46,44.59,74.56478,76.86
2015-05-20,51.0,77.424324,20.22751,56.85,43.44,49.35,44.66,74.66413,76.77
2015-05-21,51.18,78.15254,20.17879,57.16,43.63,49.46,44.64,74.67407,77.07
2015-05-22,51.12,77.870964,20.186909,56.9,43.6,49.25,44.57,74.49523,76.94
2015-05-26,50.48,76.63785,19.959543,56.28,42.97,48.86,44.29,73.74014,76.39
2015-05-27,50.81,76.501915,20.17879,56.64,43.78,49.17,44.47,74.59459,76.96
2015-05-28,50.94,76.20092,20.154428,56.37,43.69,49.1,44.57,74.64426,76.83
2015-05-29,50.61,76.113525,19.975782,55.81,43.37,48.79,44.5,74.45549,76.3
2015-06-01,50.63,75.91934,19.992023,56.06,43.49,48.79,44.56,74.75355,76.52
2015-06-02,50.79,76.44366,20.024504,56.17,43.4,48.66,43.97,74.266716,76.69
2015-06-03,50.84,75.91934,20.19503,56.45,43.49,48.63,43.32,74.405815,77.29
2015-06-04,50.24,74.890114,20.016384,55.82,43.09,48.28,43.26,73.889175,76.74
2015-06-05,50.01,75.41444,20.130068,55.86,42.95,47.59,42.72,73.85937,76.52
2015-06-08,49.83,74.98722,20.008263,55.45,42.47,47.57,42.47,73.49176,75.98
2015-06-09,49.86,74.97751,20.056986,55.44,42.37,47.8,42.37,73.471886,75.9
2015-06-10,50.38,75.89992,20.341192,55.99,43.03,48.27,42.58,74.37601,76.68
2015-06-11,50.5,75.56008,20.422396,56.31,43.05,48.25,42.92,74.88271,76.94
2015-06-12,50.2,74.71534,20.333075,55.98,42.67,48.06,42.54,73.958725,76.59
2015-06-15,49.89,74.54057,20.243752,55.51,42.41,47.71,42.47,74.04814,76.23
2015-06-16,50.15,75.12315,20.357433,55.56,42.69,48.23,42.67,74.41575,76.69
2015-06-17,50.36,74.93867,20.333075,55.71,42.71,48.49,43.03,74.4853,77.04
2015-06-18,50.78,74.890114,20.519838,56.27,43.09,49.03,43.6,75.538445,77.97
2015-06-19,50.21,73.70555,20.089466,55.72,42.54,48.66,42.79,75.22051,77.45
2015-06-22,50.4,74.608536,20.398037,56.06,42.89,48.85,42.73,75.8067,77.88
2015-06-23,50.26,74.85128,20.438637,55.92,42.92,48.64,42.15,75.95573,78.19
2015-06-24,49.62,74.38522,20.26811,55.4,42.72,48.42,41.82,75.190704,77.65
2015-06-25,49.58,73.62788,20.146307,54.97,42.62,48.33,41.54,75.60799,77.59
2015-06-26,49.39,73.87061,20.21127,55.07,42.26,48.43,41.79,75.498695,77.9
2015-06-29,48.24,72.47243,19.724056,54.03,41.36,47.68,41.57,73.65073,76.14
2015-06-30,48.39,72.97733,19.797136,54.06,41.4,47.6,41.46,73.90904,76.48
2015-07-01,48.66,72.045204,20.097586,54.33,41.68,48.21,41.71,74.70387,77.35
2015-07-02,48.51,72.36562,20.008263,54.23,41.74,48.17,42.23,74.35613,77.2
2015-07-06,48.11,71.414085,19.927063,54.02,41.57,48.13,42.4,74.326324,77.05
2015-07-07,47.95,72.06463,19.967663,54.46,41.63,49.12,43.45,74.684,77.72
2015-07-08,46.9,70.608185,19.618492,53.48,40.95,48.57,43.22,73.402336,76.24
2015-07-09,47.04,70.96744,19.772778,53.61,40.79,48.61,42.74,73.79976,76.56
2015-07-10,47.7,71.35583,20.008263,54.17,41.44,49.18,42.97,74.79329,77.67
2015-07-13,48.22,71.860725,20.251871,54.77,42.07,49.64,42.99,75.42915,78.79
2015-07-14,48.49,72.375336,20.300592,54.92,42.23,49.72,42.93,76.18424,78.89
2015-07-15,48.11,71.10338,20.471117,54.69,42.24,49.59,43.14,76.28359,78.81
2015-07-16,47.99,71.20048,20.674122,54.94,42.78,50.1,43.78,76.641266,79.29
2015-07-17,47.66,70.33632,20.617281,54.92,43.44,50.07,43.35,76.47237,79.15
2015-07-20,47.26,69.4042,20.641642,54.93,43.67,50.16,43.13,76.72075,79.19
2015-07-21,46.97,69.43333,20.617281,54.34,43.38,50.04,42.74,76.38294,78.94
2015-07-22,46.77,68.87017,20.771566,54.1,42.68,50.15,42.93,76.55185,79.32
2015-07-23,46.09,68.81191,20.592922,53.6,42.59,49.96,42.29,76.27365,78.85
2015-07-24,45.08,67.49141,20.398037,52.9,42.36,49.68,42.33,74.366066,78.85
2015-07-27,44.58,66.52045,20.251871,52.64,41.98,49.65,42.87,74.296524,78.26
2015-07-28,45.51,68.42353,20.333075,53.66,42.36,50.21,43.07,75.637794,78.87
2015-07-29,45.84,69.35565,20.53608,54.32,42.64,50.38,43.23,75.76696,79.68
2015-07-30,46.07,68.87017,20.53608,54.27,42.72,50.21,43.55,75.65767,79.97
2015-07-31,45.95,67.36518,20.471117,54.22,42.58,50.31,43.99,76.09482,80.22
2015-08-03,45.59,65.94758,20.446756,53.96,42.35,50.38,44.22,76.03521,79.95
2015-08-04,45.79,65.72426,20.414276,53.93,42.1,50.38,43.51,75.99547,80.29
2015-08-05,46.02,65.22907,20.495478,54.23,42.51,50.82,43.62,76.631325,79.42
2015-08-06,45.86,66.268,20.422396,53.95,42.09,50.44,43.85,74.96219,78.34
2015-08-07,45.22,65.08343,20.462997,53.69,42.12,50.16,44.39,74.83303,78.28
2015-08-10,46.33,67.16128,20.657883,54.74,42.78,50.35,44.21,75.43909,78.91
2015-08-11,45.47,67.287506,20.471117,54.07,42.14,50.17,44.43,74.80323,78.2
2015-08-12,45.64,68.51091,20.284351,54.08,42.33,50.2,45.22,74.8529,77.86
2015-08-13,45.51,67.471985,20.357433,54.04,42.21,50.0,45.23,74.684,78.31
2015-08-14,45.72,67.32634,20.5036,54.38,42.42,50.16,45.57,74.89264,78.36
2015-08-17,45.98,67.471985,20.544199,54.65,42.66,50.21,45.79,75.64773,79.11
2015-08-18,45.68,67.21954,20.52796,54.55,42.44,49.96,45.68,75.538445,79.18
2015-08-19,45.12,65.365005,20.341192,54.04,42.16,49.5,45.87,75.230446,79.04
2015-08-20,44.27,63.88915,19.910822,52.92,41.13,49.05,45.6,73.48183,76.82
2015-08-21,43.19,61.655937,19.19624,51.46,39.56,47.71,45.05,71.236435,74.36
2015-08-24,41.38,58.344967,18.376095,49.63,38.0,46.05,43.36,68.206154,71.39
2015-08-25,40.73,57.500233,18.132488,48.98,37.7,45.7,42.03,67.520615,71.1
2015-08-26,41.83,59.480988,18.814589,50.51,39.6,47.05,42.78,70.37206,73.8
2015-08-27,43.35,62.422997,19.277443,51.73,40.52,47.74,43.28,71.74314,75.53
2015-08-28,43.6,63.8406,19.18812,51.75,40.6,47.64,43.15,71.33579,75.56
2015-08-31,43.36,64.500854,19.025715,51.29,40.23,47.31,42.46,70.034256,74.98
2015-09-01,42.04,62.2288,18.408577,49.93,38.94,46.34,41.31,68.19622,73.08
2015-09-02,42.64,62.80167,18.660305,51.04,39.88,46.97,41.34,69.59711,74.62
2015-09-03,42.9,62.976444,18.765867,51.07,39.91,47.29,41.53,69.10034,74.65
2015-09-04,42.05,61.93752,18.392336,50.36,39.3,46.52,40.96,68.23596,73.85
2015-09-08,43.1,62.908478,18.86331,51.75,40.4,47.49,41.83,70.14355,75.56
2015-09-09,42.77,61.723904,18.603462,51.2,39.87,46.71,41.31,69.0606,74.75
2015-09-10,42.87,62.08316,18.692785,51.23,40.27,46.79,41.24,69.726265,74.96
2015-09-11,42.81,61.529713,18.773989,51.51,40.46,47.1,41.55,70.173355,75.52
2015-09-14,42.3,60.995686,18.733387,51.25,40.36,46.95,41.65,69.95478,75.12
2015-09-15,42.61,61.675358,19.001354,52.14,40.88,47.51,41.87,70.958244,75.91
2015-09-16,43.22,63.423084,19.123158,52.52,41.05,48.05,42.29,71.15696,76.77
2015-09-17,43.02,63.384247,18.85519,52.29,40.77,48.05,42.87,71.80275,76.97
2015-09-18,41.88,61.26755,18.400457,50.86,40.06,47.19,42.23,70.451546,75.46
2015-09-21,42.02,61.6171,18.611584,51.11,40.46,47.54,42.4,69.517624,76.12
2015-09-22,41.24,60.966557,18.376095,50.37,39.78,47.02,41.87,69.0904,75.11
2015-09-23,40.36,60.18008,18.384216,50.02,39.88,47.1,41.98,69.02086,74.91
2015-09-24,40.25,60.442238,18.254292,49.71,39.88,47.18,42.32,68.315445,74.71
2015-09-25,40.2,60.558754,18.52226,49.81,39.81,47.48,42.73,66.44759,74.7
2015-09-28,38.95,58.141068,18.091888,48.83,38.9,46.78,42.52,63.874344,72.55
2015-09-29,39.1,58.05368,18.124369,49.15,38.73,46.76,42.53,64.460526,72.31
2015-09-30,39.92,59.422733,18.400457,49.89,39.5,47.19,43.29,65.8018,74.26
2015-10-01,40.37,59.539246,18.408577,49.78,39.52,47.19,42.78,66.46747,74.81
2015-10-02,41.36,61.995773,18.43294,50.41,40.08,47.84,43.35,67.84849,75.88
2015-10-05,42.44,63.869724,18.82271,51.84,40.87,48.66,43.91,68.02732,77.0
2015-10-06,42.99,65.28732,18.733387,51.79,40.92,48.33,43.61,66.42773,76.43
2015-10-07,43.56,66.11264,18.87955,52.47,41.11,48.77,43.46,67.490814,76.69
2015-10-08,44.17,67.37489,18.993235,53.2,41.3,49.35,44.0,67.689514,77.63
2015-10-09,44.15,66.93796,18.871431,53.38,41.48,49.46,43.79,67.99751,77.72
2015-10-12,43.77,66.07381,18.88767,53.39,41.53,49.59,44.18,68.17635,78.09
2015-10-13,43.6,65.38442,18.741507,52.82,41.44,49.29,44.08,67.321915,77.67
2015-10-14,43.95,65.94758,18.587221,52.25,41.36,48.72,44.07,67.19275,76.88
2015-10-15,44.07,67.13215,19.009474,52.82,41.89,49.16,44.72,68.692986,77.88
2015-10-16,44.09,67.21954,19.123158,52.55,41.97,49.63,44.78,69.30898,78.29
2015-10-19,43.78,65.88932,19.106918,52.62,42.13,49.85,44.81,69.557365,78.66
2015-10-20,43.85,66.07381,19.2206,52.97,42.02,49.82,44.96,68.46448,78.56
2015-10-21,43.46,65.2582,19.082558,52.98,41.7,49.83,44.87,67.84849,78.21
2015-10-22,44.65,66.43306,19.391125,54.46,42.64,50.82,45.39,67.44113,79.24
2015-10-23,45.02,66.27771,19.602251,54.66,43.83,50.74,44.59,68.88176,79.63
2015-10-26,44.65,64.656204,19.521051,54.54,43.66,50.64,44.43,69.15001,80.19
2015-10-27,44.46,63.879436,19.407366,53.94,43.41,50.71,44.27,70.42174,79.81
2015-10-28,45.13,65.297035,19.862099,54.37,44.06,50.42,43.8,71.00793,80.57
2015-10-29,45.22,65.62716,19.83774,54.34,43.94,50.44,43.55,71.32586,80.8
2015-10-30,45.28,66.05438,19.55353,54.27,43.65,49.88,43.75,70.87876,80.97
2015-11-02,45.56,67.59821,19.821499,54.9,44.04,50.18,43.8,72.38894,81.34
2015-11-03,45.74,69.32652,19.853981,54.94,44.27,49.94,43.93,72.130615,81.65
2015-11-04,45.44,68.70511,19.797136,54.79,44.32,49.73,44.16,71.81268,81.12
2015-11-05,45.21,68.122536,19.87834,54.86,44.19,49.72,43.78,71.584175,81.41
2015-11-06,45.33,67.77299,20.081347,54.86,44.34,49.18,42.25,71.28611,81.42
2015-11-09,45.02,67.10302,19.862099,54.44,43.91,48.85,42.36,70.73967,80.3
2015-11-10,44.69,67.248665,19.951422,54.43,43.62,48.98,42.74,71.21657,81.06
2015-11-11,44.74,65.82136,19.88646,54.5,43.6,48.91,43.11,70.511154,80.58
2015-11-12,43.84,64.32608,19.586012,53.76,43.22,48.25,42.7,69.28911,79.83
2015-11-13,44.4,64.06392,19.423607,53.52,42.37,47.83,42.54,69.12021,77.73
2015-11-16,44.97,66.20003,19.659094,54.21,43.02,48.65,43.26,69.98459,78.67
2015-11-17,44.92,65.47181,19.618492,54.1,43.03,48.63,42.48,70.28264,78.82
2015-11-18,45.72,66.549576,19.967663,54.85,43.68,49.3,42.75,71.653725,80.17
2015-11-19,45.67,65.656296,20.000143,55.09,43.88,49.429,43.21,70.451546,80.27
2015-11-20,45.53,64.95721,20.032625,55.37,44.2,49.08,43.39,71.057594,81.23
2015-11-23,45.59,65.423256,19.951422,55.09,43.94,49.51,42.99,70.87876,81.53
2015-11-24,45.97,66.82144,19.89458,55.0,43.95,49.64,42.93,71.097336,81.36
2015-11-25,45.68,66.27771,19.910822,55.0,43.81,49.77,42.67,71.48482,81.77
2015-11-27,45.62,65.80193,19.959543,55.095,43.91,49.96,42.75,71.62391,81.47
2015-11-30,45.73,66.04467,19.943302,54.74,43.96,49.42,42.82,70.65025,80.78
2015-12-01,46.05,66.56899,20.162548,55.0,44.35,49.84,43.16,71.84249,81.61
2015-12-02,45.43,64.51056,19.927063,54.44,44.07,49.59,42.2,71.236435,80.9
2015-12-03,45.03,63.219185,19.602251,53.76,43.5,49.33,41.88,69.67658,79.68
2015-12-04,45.82,62.821087,20.121948,54.56,44.57,50.44,42.47,71.31592,81.22
2015-12-07,45.0,60.43253,19.93518,54.29,44.35,50.58,42.66,70.9185,80.88
2015-12-08,44.15,59.811115,19.683455,53.42,44.24,50.45,42.6,71.07747,80.64
2015-12-09,45.48,60.59759,19.456087,53.26,43.59,49.97,42.61,70.36213,79.61
2015-12-10,45.14,60.985977,19.472328,53.51,43.71,50.03,41.905,70.888695,79.88
2015-12-11,43.94,58.70422,19.041956,52.61,42.8,49.48,41.79,69.84549,78.06
2015-12-14,43.36,59.014927,19.082558,52.8,43.13,49.97,42.0,70.30251,78.46
2015-12-15,43.6,60.5005,19.52917,52.81,43.32,50.29,42.33,71.21657,78.89
2015-12-16,44.05,60.102406,19.84586,53.75,43.91,51.26,43.4,72.14056,80.21
2015-12-17,43.17,58.626545,19.561651,52.86,43.22,50.6,43.49,71.3656,78.89
2015-12-18,42.27,57.082718,18.92015,51.74,42.17,49.34,42.51,70.034256,77.33
2015-12-21,42.65,57.140976,19.106918,52.14,42.6,49.9,42.48,70.67012,77.72
2015-12-22,43.19,57.81094,19.285563,52.86,42.91,50.55,42.84,71.14702,78.29
2015-12-23,44.21,60.325726,19.51293,53.48,43.27,50.92,43.5,71.91204,78.69
2015-12-24,44.11,59.781986,19.496689,53.46,43.25,50.87,43.47,71.98158,78.48
2015-12-28,43.8,58.69451,19.480448,53.34,43.22,50.8,43.55,71.64378,78.68
2015-12-29,44.21,59.102314,19.683455,53.85,43.81,51.24,43.79,72.5181,79.59
2015-12-30,43.8,58.306126,19.54541,53.4,43.44,51.06,43.75,72.2101,78.95
2015-12-31,43.42,58.568287,19.350525,53.01,42.83,50.49,43.28,71.5643,78.1608
2016-01-04,42.74,58.548866,18.976995,52.3,42.27,49.85,43.19,70.27271,76.82
2016-01-05,42.72,58.772186,19.050076,52.44,42.16,50.17,43.5,70.61051,76.72
2016-01-06,41.6,56.509853,18.757748,51.63,41.64,50.0,43.42,70.034256,75.97
2016-01-07,40.47,55.13109,18.229933,50.23,40.41,49.4,43.13,68.6135,74.41
2016-01-08,40.06,54.422287,17.945724,49.72,40.09,49.02,43.11,67.58022,73.61
2016-01-11,39.38,53.257137,17.970083,49.75,40.35,49.48,43.34,66.77547,74.19
2016-01-12,39.44,53.38336,18.108128,50.15,40.83,49.75,43.17,67.629906,75.01
2016-01-13,38.53,52.101696,17.637154,48.94,39.73,48.84,43.15,65.62297,72.48
2016-01-14,39.05,54.344612,17.79144,49.52,40.48,49.07,43.8,67.38152,73.0
2016-01-15,38.25,52.771656,17.393547,48.647,39.34,48.3,43.41,66.43767,71.5
2016-01-19,37.78,51.635635,17.385427,48.64,39.38,48.88,44.06,66.42773,71.77
2016-01-20,37.5,50.266582,17.044376,48.01,39.07,48.27,43.07,66.556885,71.14
2016-01-21,37.83,51.829826,16.971294,48.22,39.29,48.46,43.03,66.358185,72.05
2016-01-22,38.51,54.121292,17.279865,48.64,40.38,49.29,43.8,67.41132,73.31
2016-01-25,37.28,51.596794,16.930695,48.04,39.91,48.85,43.43,66.7854,72.47
2016-01-26,37.92,53.548428,17.214903,48.95,40.3,49.29,43.73,67.29211,73.53
2016-01-27,37.62,53.295975,17.14994,48.4,39.47,49.25,43.83,66.527084,72.38
2016-01-28,37.68,54.91748,17.15806,48.68,39.98,49.75,44.53,64.97717,73.31
2016-01-29,38.77,56.51956,17.637154,49.99,41.24,50.76,45.42,66.04025,74.11
2016-02-01,38.93,55.572876,17.564072,49.87,41.39,50.93,45.85,66.1396,74.56
2016-02-02,38.67,53.7232,17.076859,48.87,40.65,50.28,46.05,65.185814,73.11
2016-02-03,39.97,55.635986,17.093098,49.66,40.6,50.17,46.62,65.61303,72.92
2016-02-04,41.08,55.60686,17.239264,50.52,40.64,49.71,46.42,65.255356,72.5
2016-02-05,40.61,54.315483,17.011898,50.04,39.5,49.63,46.57,63.983635,70.16
2016-02-08,39.54,54.033905,16.581524,49.62,38.93,49.5,46.41,63.109325,68.8
2016-02-09,40.03,52.732822,16.557163,49.92,38.75,49.83,46.57,63.57708,68.69
2016-02-10,39.65,52.519207,16.467842,49.68,38.83,49.77,46.52,64.14259,68.57
2016-02-11,38.79,52.29686,15.964386,48.69,38.73,49.37,45.7,63.109325,68.53
2016-02-12,39.94,53.67465,16.638365,49.67,39.27,50.07,45.56,63.95383,69.79
2016-02-16,40.55,54.20868,16.906334,50.67,39.97,50.47,45.85,65.156006,71.48
2016-02-17,41.35,55.985535,17.1337,51.45,40.79,50.99,45.76,65.980644,73.02
2016-02-18,41.23,55.28644,17.036257,51.42,40.63,50.76,46.51,65.57329,72.54
2016-02-19,40.75,55.16022,17.036257,51.32,40.66,50.84,46.2,65.50374,72.74
2016-02-22,41.53,56.568108,17.304224,52.19,41.2,51.09,46.74,66.43767,74.15
2016-02-23,40.51,54.635902,16.995657,51.67,40.55,51.08,46.78,65.9409,73.74
2016-02-24,40.93,55.189346,16.955053,51.7,40.86,51.24,47.0,66.15947,74.17
2016-02-25,41.46,55.237896,17.190542,52.38,41.37,51.82,47.48,66.98411,74.91
2016-02-26,42.06,55.56802,17.312346,52.45,41.26,51.09,46.17,66.86489,74.83
2016-02-29,41.8,54.9369,17.12558,52.12,40.97,50.92,46.3,65.80101,74.44
2016-03-01,42.87,56.37392,17.702116,53.14,42.19,51.41,46.07,67.21262,76.41
2016-03-02,42.7,57.75268,17.897003,53.18,42.31,51.56,46.31,67.32271,76.34
2016-03-03,42.96,58.626545,18.018806,53.56,42.31,51.82,46.59,67.13314,76.79
2016-03-04,43.46,59.1897,18.091888,53.78,42.42,52.04,47.11,66.974174,76.72
2016-03-07,43.96,60.578175,18.083769,53.94,42.16,51.72,47.37,67.511475,76.39
2016-03-08,43.1,58.03426,17.79144,53.18,41.9,51.87,47.84,66.68684,75.79
2016-03-09,43.37,58.976093,17.8158,53.35,42.26,52.26,48.06,66.80527,75.94
2016-03-10,43.6,59.02464,17.799559,53.27,42.22,52.28,48.0992,66.84501,76.13
2016-03-11,44.4,60.549046,18.262413,54.04,42.87,52.45,48.15,68.14654,77.3
2016-03-14,44.1,60.15095,18.205572,54.09,42.92,52.42,48.21,67.85842,77.59
2016-03-15,44.2,60.03444,18.19745,54.06,43.08,52.55,48.3,66.80527,77.57
2016-03-16,44.57,61.073364,18.15685,54.25,43.58,52.67,49.04,66.64631,78.2
2016-03-17,45.39,61.908875,18.376095,55.44,43.74,52.99,49.31,65.87135,78.31
2016-03-18,45.42,61.64623,18.457298,55.63,43.59,52.65,48.63,66.40785,78.09
2016-03-21,45.63,61.432617,18.424818,55.96,43.74,52.68,48.58,66.79534,78.13
2016-03-22,45.11,61.09278,18.367977,55.64,43.75,52.37,48.42,67.461006,78.0
2016-03-23,44.55,59.752857,18.229933,55.28,43.5,52.38,48.78,66.98411,77.45
2016-03-24,44.55,60.044147,18.11625,55.12,43.62,52.32,48.91,66.9543,77.55
2016-03-28,44.74,59.72373,18.17309,55.14,43.51,52.6,48.73,66.765526,77.9
2016-03-29,44.99,60.005306,18.205572,55.5,44.19,52.99,49.45,67.54049,78.69
2016-03-30,45.19,60.121048,18.311134,55.6,44.45,53.34,49.33,67.55042,79.19
2016-03-31,44.81,60.092693,18.270533,55.47,44.36,53.06,49.62,67.34178,79.1
2016-04-01,45.24,59.286797,18.43294,55.73,44.7,53.62,49.81,68.106804,79.43
2016-04-04,44.65,58.849087,18.343615,55.1,44.53,53.64,49.6,68.9215,78.81
2016-04-05,44.37,58.45177,18.083769,54.76,44.1,53.28,48.67,68.02732,78.14
2016-04-06,44.88,59.71402,18.18121,55.03,44.53,53.7,48.61,69.85622,78.88
2016-04-07,44.23,59.36447,17.84016,54.5,43.89,53.12,48.59,69.0904,77.99
2016-04-08,44.52,60.558754,17.905123,54.71,43.89,53.41,48.85,68.90163,77.87
2016-04-11,44.72,60.306305,17.978205,54.73,43.77,53.03,48.64,68.37505,77.58
2016-04-12,45.34,62.10258,18.205572,55.05,44.07,53.36,48.98,68.931435,78.17
2016-04-13,45.79,62.39387,18.619703,55.87,44.52,52.95,48.68,69.57723,79.27
2016-04-14,45.82,62.539516,18.660305,55.97,44.51,52.71,48.62,69.616974,79.27
2016-04-15,46.03,61.694,18.595343,56.05,44.34,53.035,48.89,69.5673,79.49
2016-04-18,46.24,62.714283,18.733387,56.1,44.53,53.34,49.0792,70.2131,80.24
2016-04-19,47.23,63.96682,18.968874,56.5,44.28,53.31,49.16,70.46148,79.8
2016-04-20,47.09,64.53969,19.115038,56.41,44.37,52.59,47.93,70.83903,79.9
2016-04-21,46.88,64.16102,18.944513,56.27,44.21,51.77,46.93,71.25631,79.62
2016-04-22,47.21,65.09314,19.123158,56.41,43.44,51.96,47.3492,71.40534,79.46
2016-04-25,47.05,64.364914,19.082558,56.14,43.45,52.32,47.44,71.127144,79.55
2016-04-26,47.43,65.394135,19.204361,56.64,43.24,52.11,47.51,70.858894,79.74
2016-04-27,47.83,66.636955,19.236841,57.04,43.04,52.36,48.2,70.77941,79.66
2016-04-28,47.38,65.64658,19.033836,56.49,42.5,52.41,48.13,70.44161,78.8
2016-04-29,47.1,65.53978,18.928272,56.16,42.13,52.3,48.42,69.339584,79.2
2016-05-02,47.27,65.47181,19.098797,56.45,42.44,52.9,48.81,69.7362,80.31
2016-05-03,46.49,63.927982,18.85519,55.99,42.05,52.8,48.77,69.52259,79.57
2016-05-04,46.02,63.005573,18.709026,55.3,41.92,52.96,49.34,68.852745,79.21
2016-05-05,45.79,63.52018,18.700907,55.27,41.94,52.97,49.15,69.140076,78.7
2016-05-06,46.16,63.374535,18.782108,55.64,42.25,53.24,48.83,68.73273,79.28
2016-05-09,45.6,62.452126,18.733387,55.39,42.25,53.53,49.11,69.517624,79.5
2016-05-10,46.36,63.54931,19.001354,56.34,42.8,54.06,49.16,70.103806,80.52
2016-05-11,46.2,63.743504,18.798347,55.87,42.49,53.63,49.34,69.2593,78.9
2016-05-12,46.4,63.919056,18.806469,55.75,42.37,53.92,49.63,68.85196,79.05
2016-05-13,45.95,63.102665,18.579102,55.05,42.21,53.24,49.39,68.692986,78.11
2016-05-16,46.74,64.17072,18.676544,55.73,42.8,53.58,49.45,69.626915,78.6
2016-05-17,46.5,64.471725,18.570982,55.46,42.37,52.53,48.6108,68.90163,77.71
2016-05-18,45.79,63.85031,18.895792,55.27,42.45,51.92,47.7,69.18976,77.26
2016-05-19,45.95,63.860012,18.717146,54.75,42.22,52.43,48.18,68.60358,77.19
2016-05-20,46.28,64.23869,18.847069,55.03,42.73,52.16,48.29,69.23943,77.7
2016-05-23,46.82,64.07362,18.83083,54.93,42.65,52.21,47.86,68.96124,77.43
2016-05-24,47.13,64.39404,19.115038,55.5,43.45,52.65,48.34,69.95478,78.36
2016-05-25,47.71,65.41356,19.318045,55.88,43.75,52.73,48.2,70.39193,78.79
2016-05-26,47.2,65.14168,19.204361,55.72,43.89,52.94,48.745,70.40187,78.95
2016-05-27,47.18,65.18052,19.334284,55.93,44.1,53.0,48.83,70.7198,79.32
2016-05-31,46.94,64.92808,19.285563,55.92,44.19,52.66,49.15,70.888695,79.24
2016-06-01,47.0,64.947495,19.326164,55.97,44.08,53.2,49.28,71.14702,79.19
2016-06-02,47.26,64.86011,19.366766,56.04,44.04,53.22,49.3,72.061066,79.63
2016-06-03,47.66,64.60766,19.090677,55.99,43.94,53.56,50.08,71.822624,79.11
